,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
788,CERTIFIED,"JOHNSON-PACIFIC ENTERPRISES, INC.",GENERAL AND OPERATIONS MANAGERS,INTERNATIONAL MARKETING AND ACCOUNTING DIRECTOR,Y,102128,2016,"HONOLULU, HAWAII",-157.8583333,21.3069444
789,CERTIFIED,"FIVEPALLS, INC",GENERAL AND OPERATIONS MANAGERS,PRESIDENT,Y,117437,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
790,CERTIFIED,"ZEOMEGA, INC.",GENERAL AND OPERATIONS MANAGERS,ASSOCIATE DIRECTOR,Y,100214,2016,"PLANO, TEXAS",-96.6988856,33.0198431
791,CERTIFIED,"INTERNATIONAL RESCUE COMMITTEE, INC.",GENERAL AND OPERATIONS MANAGERS,PRESIDENT AND CHIEF EXECUTIVE OFFICER,Y,203486,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
792,CERTIFIED,"AMSPEC, LLC",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF LATIN AMERICAN OIL INSPECTION OPERATIONS,Y,101192,2016,"PASADENA, TEXAS",-95.2091006,29.6910625
793,CERTIFIED,CAESARS ENTERPRISE SERVICES LLC,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER ASSOCIATE,Y,129667,2016,"LAUGHLIN, NEVADA",NA,NA
794,CERTIFIED-WITHDRAWN,THE PREDICTABLE SUCCESS LLC,GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,Y,95098,2016,"CORONA DEL MAR, CALIFORNIA",NA,NA
795,CERTIFIED,"LIGHTS AND SOUNDS COLLECTIVE, INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,N,57033.6,2016,"ROSEMEAD, CALIFORNIA",-118.072846,34.0805651
796,CERTIFIED,"LIGHTS AND SOUNDS COLLECTIVE, INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,N,57033.6,2016,"ROSEMEAD, CALIFORNIA",-118.072846,34.0805651
797,CERTIFIED,"PHILLY SHIPYARD, INC.",GENERAL AND OPERATIONS MANAGERS,"COO AND SVP, OPERATIONS",Y,174429,2016,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
798,CERTIFIED,"ALLSTATES LANDSCAPING, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,42640,2016,"DRAPER, UTAH",-111.8638226,40.5246711
799,WITHDRAWN,"BORDERFREE, INC.",GENERAL AND OPERATIONS MANAGERS,"SENIOR DIRECTOR, CLIENT MANAGEMENT",Y,160451,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
800,CERTIFIED,THE ROCKEFELLER FOUNDATION,GENERAL AND OPERATIONS MANAGERS,"ASSOCIATE DIRECTOR, IMPACT INVESTING",Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
801,CERTIFIED,BLUE RIDGE CAMP &AMP; RESORT INC.,GENERAL AND OPERATIONS MANAGERS,ASST DIRECTOR OF OPERATIONS &AMP; PROGRAM,N,44366,2016,"MOUNTAIN CITY, GEORGIA",NA,NA
802,CERTIFIED,"CERTARA USA, INC.",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, CONSULTING SERVICES",Y,109595,2016,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
803,CERTIFIED,EVOLV INC.,GENERAL AND OPERATIONS MANAGERS,IMPLEMENTATION CONSULTANT,N,68702,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
804,DENIED,PLASTIC MOLDING TECHNOLOGY INC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,97270,2016,"EL PASO, TEXAS",-106.4850217,31.7618778
805,CERTIFIED,GTL USA INC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR-FIELD OPERATIONS,Y,100214,2016,"PLANO, TEXAS",-96.6988856,33.0198431
806,CERTIFIED,THE PREDICTABLE SUCCESS LLC,GENERAL AND OPERATIONS MANAGERS,PRESIDENT,Y,95098,2016,"CORONA DEL MAR, CALIFORNIA",NA,NA
807,CERTIFIED,CAMPBELL COUNTY MEMORIAL HOSPITAL,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,76794,2016,"GILLETTE, WYOMING",NA,NA
808,CERTIFIED-WITHDRAWN,STEPAN COMPANY,GENERAL AND OPERATIONS MANAGERS,OPERATIONAL EXCELLENCE PROJECT MANAGER,Y,110490,2016,"NORTHBROOK, ILLINOIS",-87.8289548,42.1275267
809,CERTIFIED-WITHDRAWN,WATERGATE HOTEL LESSEE LLC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OFFICE OPERATIONS,Y,77626,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
810,CERTIFIED,PRINTRONIC CORPORATION,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,59696,2016,"SANTA ANA, CALIFORNIA",-117.8678338,33.7455731
811,CERTIFIED,LITTLE WEST 12TH LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
812,CERTIFIED,+421 FOUNDATION INC.,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
813,CERTIFIED,AQUA CRAFT INC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,N,41600,2016,"HAYWARD, CALIFORNIA",-122.0807964,37.6688205
814,CERTIFIED,BIN INSURANCE HOLDINGS LLC,GENERAL AND OPERATIONS MANAGERS,PRODUCT MANAGER,Y,110490,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
815,CERTIFIED,"BRIDGEWATER ASSOCIATES, LP",GENERAL AND OPERATIONS MANAGERS,SENIOR PRODUCT MANAGER,Y,212035,2016,"WESTPORT, CONNECTICUT",-73.3579049,41.1414717
816,CERTIFIED,"ILLUMINA, INC.",GENERAL AND OPERATIONS MANAGERS,"STAFF PROJECT MANAGER, BUSINESS PROCESS EXPERT",Y,122034,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
817,CERTIFIED,"GOLDEN TOO CO., INC.",GENERAL AND OPERATIONS MANAGERS,PRODUCTION MANAGER,Y,74401.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
818,CERTIFIED,"TARGET ENTERPRISE, INC.",GENERAL AND OPERATIONS MANAGERS,SR. GROUP PRODUCT MANAGER,Y,155418,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
819,CERTIFIED,SI COMMUNICATIONS INC.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,54059.2,2016,"UNION CITY, GEORGIA",NA,NA
820,CERTIFIED,"ZEOMEGA, INC.",GENERAL AND OPERATIONS MANAGERS,ASSOCIATE DIRECTOR,N,62629,2016,"PLANO, TEXAS",-96.6988856,33.0198431
821,CERTIFIED,PLASTIC MOLDING TECHNOLOGY INC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,97270,2016,"EL PASO, TEXAS",-106.4850217,31.7618778
822,CERTIFIED,"ZEOMEGA, INC.",GENERAL AND OPERATIONS MANAGERS,ASSOCIATE DIRECTOR,Y,100214,2016,"PLANO, TEXAS",-96.6988856,33.0198431
823,CERTIFIED,SALESFORCE.COM INC.,GENERAL AND OPERATIONS MANAGERS,"PRINCIPAL, CUSTOMER SUCCESS MANAGER",Y,107515,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
824,CERTIFIED,ALIGNED TELEHEALTH INC.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS RESEARCH ASSOCIATE,N,57034,2016,"AGOURA HILLS, CALIFORNIA",-118.7616764,34.1533395
825,CERTIFIED,"FIVEPALLS, INC",GENERAL AND OPERATIONS MANAGERS,PRESIDENT,Y,117437,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
826,CERTIFIED,"WESTBON, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATION MANAGER,N,48339,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
827,CERTIFIED,"UBER TECHNOLOGIES, INC.",GENERAL AND OPERATIONS MANAGERS,SENIOR OPERATIONS AND LOGISTICS MANAGER,N,69514,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
828,CERTIFIED,YUMA REGIONAL MEDICAL CENTER,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,N,66768,2016,"YUMA, ARIZONA",-114.6276916,32.6926512
829,CERTIFIED,"SSI SERVICES, INC",GENERAL AND OPERATIONS MANAGERS,BUSINESS DEVELOPMENT DIRECTOR,Y,167898,2016,"GARNER, NORTH CAROLINA",NA,NA
830,CERTIFIED,UST GLOBAL INC,GENERAL AND OPERATIONS MANAGERS,SENIOR MANAGER OPERATIONS,Y,95098,2016,"ALISO VIEJO, CALIFORNIA",-117.7256083,33.5676842
831,CERTIFIED,MELTING POT HOSPITALITY CORP,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,55640,2016,"BEACON, NEW YORK",NA,NA
832,CERTIFIED,VENTUREWELL,GENERAL AND OPERATIONS MANAGERS,"PROGRAM OFFICER, GLOBAL INNOVATION IN SCIENCE AND TECHNOLOGY",N,55806,2016,"HADLEY, MASSACHUSETTS",-72.5884222,42.3417565
833,CERTIFIED,"1 HOTEL SOUTH BEACH, INC.",GENERAL AND OPERATIONS MANAGERS,RESIDENCE OPERATIONS MANAGER,N,69514,2016,"MIAMI BEACH, FLORIDA",-80.1300455,25.790654
834,CERTIFIED,"THE CLARO GROUP, LLC",GENERAL AND OPERATIONS MANAGERS,SR. CONSULTING PRACTICE MANAGER,Y,110490,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
835,CERTIFIED,"ANSWERS IN GENESIS, INC.",GENERAL AND OPERATIONS MANAGERS,EXECUTIVE DIRECTOR OF OPERATIONS,Y,80579,2016,"PETERSBURG, KENTUCKY",NA,NA
836,CERTIFIED,EVIDATION HEALTH INC.,GENERAL AND OPERATIONS MANAGERS,VP BUSINESS DEVELOPMENT,N,15467,2016,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
837,CERTIFIED,"JAMSAN HOTEL MANAGEMENT, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,70117,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
838,WITHDRAWN,TRAVEL CHOICE INC,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,N,51355,2016,"SLIDELL, LOUISIANA",-89.7811745,30.2751945
839,CERTIFIED,AXWAY INC.,GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, SUPPLY CHAIN",Y,109221,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
840,CERTIFIED,AMGEN INC.,GENERAL AND OPERATIONS MANAGERS,STRATEGY SR. MANAGER,Y,121514,2016,"THOUSAND OAKS, CALIFORNIA",-118.8375937,34.1705609
841,CERTIFIED,"WAL-MART ASSOCIATES, INC.",GENERAL AND OPERATIONS MANAGERS,MANAGER AUDIT SERVICES INFORMATION TECHNOLOGY,N,41413,2016,"BENTONVILLE, ARKANSAS",-94.2088172,36.3728538
842,CERTIFIED,LEVI STRAUSS & CO.,GENERAL AND OPERATIONS MANAGERS,PLANNING MANAGER,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
843,CERTIFIED,"THE MASCHHOFFS, LLC",GENERAL AND OPERATIONS MANAGERS,"GENERAL MANAGER, PRODUCTION OPERATIONS",Y,123490,2016,"COLUMBUS, NEBRASKA",NA,NA
844,DENIED,VALSFER INC.,GENERAL AND OPERATIONS MANAGERS,CEO,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
845,WITHDRAWN,KNORR-BREMSE POWERTECH CORP. USA,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,101067,2016,"MT. OLIVE, NEW JERSEY",NA,NA
846,CERTIFIED-WITHDRAWN,"GRASSLANDS CONSULTANTS, LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,80454,2016,"MONETT, MISSOURI",NA,NA
847,CERTIFIED,EURO CAPITAL PROPERTIES LLC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OFFICE OPERATIONS,Y,77626,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
848,CERTIFIED,"PLATINUM ENERGY SOLUTIONS, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,54059,2016,"NORCROSS, GEORGIA",-84.2135309,33.9412127
849,CERTIFIED,"CHENG'S GARDEN, INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,46675.2,2016,"TYLER, TEXAS",-95.3010624,32.3512601
850,CERTIFIED,"KENNECOTT UTAH COPPER, LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER - ENGINEERING AND PROJECTS,Y,124322,2016,"SOUTH JORDAN, UTAH",-111.929658,40.5621704
851,CERTIFIED,"CHENG'S SUPER BUFFET, INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,57990.4,2016,"SHREVEPORT, LOUISIANA",-93.7501789,32.5251516
852,CERTIFIED,TRAVEL CHOICE INC,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,N,51355,2016,"SLIDELL, LOUISIANA",-89.7811745,30.2751945
853,CERTIFIED,"NEW RELIC, INC.",GENERAL AND OPERATIONS MANAGERS,"SENIOR MANAGER, BUSINESS OPERATIONS",Y,109596,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
854,CERTIFIED-WITHDRAWN,AALIA HOSPITALITY CORP.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,57803,2016,"SUFFOLK, VIRGINIA",NA,NA
855,CERTIFIED,ADOBE SYSTEMS INCORPORATED,GENERAL AND OPERATIONS MANAGERS,PRODUCT MARKETING MANAGER,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
856,CERTIFIED,MEMORIAL RESOURCE DEVELOPMENT CORP,GENERAL AND OPERATIONS MANAGERS,"MANAGER, STRATEGIC PLANNING",Y,138400,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
857,CERTIFIED,"LOOKOUT, INC.",GENERAL AND OPERATIONS MANAGERS,PARTNER PRODUCT MANAGER,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
858,CERTIFIED,ADOBE SYSTEMS INCORPORATED,GENERAL AND OPERATIONS MANAGERS,PRODUCT MARKETING MANAGER,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
859,CERTIFIED,"A.B. DATA, LTD",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, CLASS ACTION OPERATIONS",Y,85426,2016,"MILWAUKEE, WISCONSIN",-87.9064736,43.0389025
860,CERTIFIED,APTTUS CORPORATION,GENERAL AND OPERATIONS MANAGERS,TECHNICAL MANAGER,Y,76000,2016,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
861,CERTIFIED,BBS USA LLC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,166941,2016,"FT. LAUDERDALE, FLORIDA",-80.1373174,26.1224386
862,CERTIFIED,SHAH DISTRIBUTORS INC.,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,92352,2016,"COMMERCE, CALIFORNIA",-118.1597929,34.0005691
863,CERTIFIED,GRAND CANYON UNIVERSITY,GENERAL AND OPERATIONS MANAGERS,ASSOCIATE DIRECTOR OF BASKETBALL OPERATIONS,N,47882,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
864,CERTIFIED,"A.B. DATA, LTD",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, CLASS ACTION OPERATIONS",Y,119267,2016,"MILWAUKEE, WISCONSIN",-87.9064736,43.0389025
865,CERTIFIED,"WAL-MART ASSOCIATES, INC.",GENERAL AND OPERATIONS MANAGERS,"MANAGER, OPERATIONS",Y,109595,2016,"SAN BRUNO, CALIFORNIA",-122.4110835,37.6304904
866,CERTIFIED,"AVIATION DYNAMIX, LLC",GENERAL AND OPERATIONS MANAGERS,MAINTENANCE OPERATIONS MANAGER,N,59675,2016,"WICHITA, KANSAS",-97.330053,37.6871761
867,CERTIFIED-WITHDRAWN,DAVITA INC.,GENERAL AND OPERATIONS MANAGERS,SR MANAGER CUSTOMER EXPERIENCE,Y,100214,2016,"COPPELL, TEXAS",-97.0150078,32.9545687
868,CERTIFIED,KRAFT HEINZ FOODS COMPANY,GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT AND GENERAL MANAGER EXPORT,Y,141565,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
869,CERTIFIED,"NORTH AMERICAN BLUE TIGER COMPANY, LLC",GENERAL AND OPERATIONS MANAGERS,HEAD OF BUSINESS DEVELOPMENT,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
870,CERTIFIED,"NEUROPAINCARE, P.C.",GENERAL AND OPERATIONS MANAGERS,MEDICAL PRACTICE SERVICES MANAGER,Y,74402,2016,"FRESH MEADOWS, NEW YORK",-73.7801447,40.7335179
871,CERTIFIED,"MARSH USA, INC.",GENERAL AND OPERATIONS MANAGERS,REGIONAL AFFINITY LEADER,Y,168542,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
872,CERTIFIED,SCREEN ACTORS GUILD-AMERICAN FEDERATION OF TELEVISION AND RADIO ARTIST,GENERAL AND OPERATIONS MANAGERS,"EXECUTIVE DIRECTOR, CONTRACTS ADMINISTRATION AND ENFORCEMENT",Y,163010,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
873,WITHDRAWN,THE HALAL GUYS FRANCHISE INC.,GENERAL AND OPERATIONS MANAGERS,"DIR. DEVELOPMENT, MIDDLE EAST REGIONAL OPERATIONS",Y,117436.8,2016,"HACKENSACK, NEW JERSEY",-74.0434736,40.8859325
874,CERTIFIED,"ANSWERS IN GENESIS, INC.",GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,Y,80579,2016,"PETERSBURG, KENTUCKY",NA,NA
875,CERTIFIED,"WAL-MART ASSOCIATES, INC.",GENERAL AND OPERATIONS MANAGERS,PROJECT MANAGER III,N,41413,2016,"BENTONVILLE, ARKANSAS",-94.2088172,36.3728538
876,CERTIFIED,VINOUS MEDIA LLC,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE VICE PRESIDENT,Y,117437,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
877,CERTIFIED,"WAL-MART ASSOCIATES, INC.",GENERAL AND OPERATIONS MANAGERS,PROJECT MANAGER III,N,41413,2016,"BENTONVILLE, ARKANSAS",-94.2088172,36.3728538
878,CERTIFIED,PATRICIAS FLOORING INC,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,Y,74402,2016,"ASTORIA, NEW YORK",-73.9234619,40.7643574
879,CERTIFIED,"NICE SYSTEMS, INC.",GENERAL AND OPERATIONS MANAGERS,"GENERAL MANAGER, ENTERPRISE WORKFORCE OPTIMIZATION LOB",Y,203486,2016,"PARAMUS, NEW JERSEY",-74.0754189,40.9445428
880,CERTIFIED,ANNA HU LLC,GENERAL AND OPERATIONS MANAGERS,BUSINESS OPERATIONS MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
881,CERTIFIED,SUNSHINE TECHNOLOGIES INC,GENERAL AND OPERATIONS MANAGERS,PRODUCT MANAGER,N,68702.4,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
882,CERTIFIED,"GARTNER, INC.",GENERAL AND OPERATIONS MANAGERS,CORP DEVELOPMENT MANAGER,Y,121160,2016,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
883,CERTIFIED,WESTFIELD LLC,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE VICE PRESIDENT OF DEVELOPMENT,Y,163010,2016,"CENTURY CITY, CALIFORNIA",-118.4133894,34.0536608
884,WITHDRAWN,TORM USA LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,101192,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
885,CERTIFIED,"SIRI GRANITE, INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATION MANAGER,N,64002,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
886,CERTIFIED,"BIOM&ÉRIEUX, INC.",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, BUSIENSS DEVELOPMENT & STRATEGIC ALLIANCE",Y,182291,2016,"CAMBRIDGE, MASSACHUSETTS",-71.1097335,42.3736158
887,CERTIFIED,20 BMA 38 CORP,GENERAL AND OPERATIONS MANAGERS,GROUP GENERAL MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
888,CERTIFIED,"PRESCIENT HEALTHCARE GROUP, INC.",GENERAL AND OPERATIONS MANAGERS,MANAGING PRINCIPAL,Y,105467,2016,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
889,CERTIFIED,DUAL PLANE LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,50482,2016,"SUGAR CREEK, MISSOURI",NA,NA
890,CERTIFIED,"DAVITA, INC.",GENERAL AND OPERATIONS MANAGERS,REDWOODS RESIDENT,Y,97448,2016,"DENVER, COLORADO",-104.990251,39.7392358
891,CERTIFIED,"TURF INDUSTRY, INC.",GENERAL AND OPERATIONS MANAGERS,REGIONAL MANAGER,N,55702,2016,"ELKHORN, NEBRASKA",-96.2368465,41.2831958
892,CERTIFIED,GOOD VALUE FOOD INC. DBA DABBAWALLA/BOMBAY BISTRO,GENERAL AND OPERATIONS MANAGERS,FOOD & BEVERAGE MANAGER - FLIGHT KITCHEN,Y,86132.8,2016,"SUMMIT, NEW JERSEY",-74.3646122,40.7146376
893,CERTIFIED,"COMPREX, LLC",GENERAL AND OPERATIONS MANAGERS,INDUSTRIAL OPERATIONS MANAGER,N,48380.8,2016,"DE PERE, WISCONSIN",-88.0603806,44.4488805
894,CERTIFIED,BUILDING MARKETS LTD,GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,Y,100568,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
895,CERTIFIED,JUDGE TECHNICAL SERVICES INC,GENERAL AND OPERATIONS MANAGERS,SENIOR VICE PRESIDENT GLOBAL DELIVERY,Y,174429,2016,"WEST CONSHOHOCKEN, PENNSYLVANIA",-75.3162951,40.0698321
896,CERTIFIED,"NORDSTROM, INC.",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, SUPPLY CHAIN AND OPERATIONS",Y,162989,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
897,CERTIFIED,CHINA TV MEDIA GROUP USA,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,57034,2016,"IRWINDALE, CALIFORNIA",-117.9353413,34.1069527
898,CERTIFIED,VALSFER INC.,GENERAL AND OPERATIONS MANAGERS,CEO,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
899,CERTIFIED,"DURAN ACCOUNTING SOLUTIONS, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,47882,2016,"MESA, ARIZONA",-111.8314724,33.4151843
900,CERTIFIED,PANDA EXPRESS INC.,GENERAL AND OPERATIONS MANAGERS,AREA COACH OPERATIONS-IN TRAINING,N,43202,2016,"CEDAR RAPIDS, IOWA",-91.6656232,41.9778795
901,CERTIFIED,"TERRATHERM, INC",GENERAL AND OPERATIONS MANAGERS,MANAGER OF TECHNOLOGY TEAM,Y,136739,2016,"GARDNER, MASSACHUSETTS",NA,NA
902,CERTIFIED,"GIPHX10,LLC",GENERAL AND OPERATIONS MANAGERS,FRONT OFFICE MANAGER,N,47882,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
903,CERTIFIED,"PLATINUM ENERGY SOLUTIONS, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,54059,2016,"NORCROSS, GEORGIA",-84.2135309,33.9412127
904,CERTIFIED,MULAN INTERNATIONAL LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,45323.2,2016,"GERMANTOWN, TENNESSEE",-89.8100858,35.0867577
905,CERTIFIED,VEGLAND FARM LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,74464,2016,"SOUTHAMPTON, NEW JERSEY",NA,NA
906,CERTIFIED,EASTWARD HO! COUNTRY CLUB,GENERAL AND OPERATIONS MANAGERS,MANAGER/CHEF DE CUISINE,N,54454.4,2016,"CHATHAM, MASSACHUSETTS",NA,NA
907,CERTIFIED,ROTATION DYNAMICS CORPORATION,GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, ROLLER OPERATIONS NORTH AMERICA & UK",Y,141565,2016,"ROMEOVILLE, ILLINOIS",-88.0895061,41.6475306
908,CERTIFIED,"BRIDGEWATER ASSOCIATES, LP",GENERAL AND OPERATIONS MANAGERS,SENIOR PRODUCT MANAGER,Y,212035,2016,"WILTON, CONNECTICUT",-73.4378988,41.1953739
909,CERTIFIED,"STAGE AI, INC",GENERAL AND OPERATIONS MANAGERS,PROGRAM DIRECTOR,Y,74401.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
910,CERTIFIED,"NUOVE SALES, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGEMENT ASSOCIATE,N,57034,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
911,CERTIFIED,"DAVITA, INC.",GENERAL AND OPERATIONS MANAGERS,REDWOODS RESIDENT,Y,101400,2016,"MALVERN, PENNSYLVANIA",-75.5138118,40.0362184
912,CERTIFIED,RUKHI CORPORATION,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,64002,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
913,CERTIFIED,"AUTO PARTNERS I, LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,151653,2016,"VERO BEACH, FLORIDA",-80.3972736,27.6386434
914,CERTIFIED,"PHI, INC.",GENERAL AND OPERATIONS MANAGERS,"MANAGER, GLOBAL STANDARDS",Y,119642,2016,"LAFAYETTE, LOUISIANA",-92.0198427,30.2240897
915,CERTIFIED,"WORLD JEWISH CONGRESS, LLC",GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER AND EXECUTIVE VICE PRESIDENT,Y,203486,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
916,CERTIFIED,GLOBAL FUND FOR CHILDREN,GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT FINANCE & OPERATIONS,Y,145538,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
917,DENIED,MAFE CORPORATION,GENERAL AND OPERATIONS MANAGERS,MANAGER,N,57033.6,2016,"INGLEWOOD, CALIFORNIA",-118.3531311,33.9616801
918,CERTIFIED-WITHDRAWN,COMPASS GROUP USA INC.,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF DINING SERVICES,N,51480,2016,"EMPORIA, KANSAS",NA,NA
